,text,id,user,created_at
38,"ブログマップに登録しました✨
よろしくお願いします❗️
#ブログ初心者 #ブログマップ
#ブログ初心者と繋がりたい 
https://t.co/n3oCxDVAZy",1522037340415590401,termas_jp,Thu May 05 02:15:54 +0000 2022
39,@sian_ikoro よろこんでクラスの子にも見せてあげるーって学校へ持って行きました😂子どもの善意😂だいじにします😂,1517507809553702917,termas_jp,Fri Apr 22 14:17:10 +0000 2022
40,@Koushi_mm はじめまして❣️息子くんも虫好きなんですね！イモ子🤣,1517507296624279552,termas_jp,Fri Apr 22 14:15:08 +0000 2022
41,"カマキリの卵が孵化しました‼️
息子は宿題もせず、ずーっと観察しています😂お願い脱走しないで〜😂 https://t.co/ID3PB12rfi",1517109477031702528,termas_jp,Thu Apr 21 11:54:20 +0000 2022
42,"ケヤキの森公園でお花見🌸
満開でした✨✨✨✨✨ https://t.co/MWFChCImbc",1515689022697635840,termas_jp,Sun Apr 17 13:49:57 +0000 2022
43,馬曲温泉♡ https://t.co/di9bNG4Vwn,1515305340887519236,termas_jp,Sat Apr 16 12:25:20 +0000 2022
44,"おはようございます🌞
日曜に縄跳びを40分ほどしたら、今朝もめっちゃ筋肉痛です。でも二重跳びが8回もできるようになりました笑
さぁ、朝活スタート✨
今日もよい一日に✨",1511090597809254402,termas_jp,Mon Apr 04 21:17:27 +0000 2022
45,@mikimiki_1279 はじめまして！私も入れてください🙇‍♀️,1510871147969388544,termas_jp,Mon Apr 04 06:45:26 +0000 2022
46,@Standup_shachik お読みいただきありがとうございます！フォロバさせていただきました。よろしくお願いします✨,1510868745232990210,termas_jp,Mon Apr 04 06:35:54 +0000 2022
47,@akibonoblog 入園おめでとうございます🎊楽しみですね✨✨,1510115929929416709,termas_jp,Sat Apr 02 04:44:28 +0000 2022
48,@kybjI9kXS2L79zw ブログとても参考になります‼️早く海外行きたいです✨,1510114758573576192,termas_jp,Sat Apr 02 04:39:49 +0000 2022
49,"大阪は桜が満開です✨
皆さま、よい週末を 💖 https://t.co/1aHkIx1w5D",1510110665016766465,termas_jp,Sat Apr 02 04:23:33 +0000 2022
50,"今シーズン、ラスト⛷でした✨

#デュアルライフ #デュアラー https://t.co/mC4vgoHcs3",1509147823526526982,termas_jp,Wed Mar 30 12:37:34 +0000 2022
51,"@akibonoblog こんなんできるんですね✨
私もいました❣️わーい❣️
これからもよろしくお願いします✨",1509146752120934405,termas_jp,Wed Mar 30 12:33:18 +0000 2022
52,@ichi_thankslog 🤣笑えるでしょー✨年齢を重ねたら再設定が必要なんですか⁉️😂,1508801730506592261,termas_jp,Tue Mar 29 13:42:19 +0000 2022
53,iPhoneの顔認証が急に使えなくなって、なんでやろ〜って言ってたら、息子に『ママ、オバハンになったからちゃう？』って言われた🤣うそやーん🤣,1508789874476089352,termas_jp,Tue Mar 29 12:55:12 +0000 2022
54,@aina_kabuhiyoko 再開されたんですね❣️私もainaさんみたいに細く長くいきたいです✨よろしくお願いします✨,1508445235726422021,termas_jp,Mon Mar 28 14:05:44 +0000 2022
55,"ブログ開始時の目標は週に3記事やったけど、1ヶ月に3記事も書けてないという現実😂
それでも、メゲずにのんびりマイペースにいきたいと思います✨✨
＼＼\\٩( 'ω' )و //／／
#ブログ初心者
#ブログ初心者と繋がりたい… https://t.co/2VFNtll7MV",1508435914183573510,termas_jp,Mon Mar 28 13:28:41 +0000 2022
56,"今夜、1記事仕上げようと思っていたのに、ついつい飲み過ぎてしまいました😂長野県の地酒が美味しすぎる💖
#ブログ初心者
#ブログ初心者と繋がりたい 
#ブログ仲間募集中 
#ブログ仲間と繋がりたい 
#初心者ブロガー
#blog",1508433942474792964,termas_jp,Mon Mar 28 13:20:51 +0000 2022
57,@strong_gojo3 ありがとうございます✨よろしくお願いします！,1508418832066842628,termas_jp,Mon Mar 28 12:20:49 +0000 2022
58,"りんごのバス停🍎
かわいい😍
#長野県高山村 https://t.co/PtRaNcvLo7",1508347201931845636,termas_jp,Mon Mar 28 07:36:11 +0000 2022
59,@happigrate かわいいですよねー💕,1508299755604295687,termas_jp,Mon Mar 28 04:27:39 +0000 2022
60,@ichinico777 私もはじめて遭遇しました❣️,1508079181602893825,termas_jp,Sun Mar 27 13:51:10 +0000 2022
61,@iwannabepop 車から降りて、真下に接近しても逃げませんでした‼️,1508069004342345729,termas_jp,Sun Mar 27 13:10:43 +0000 2022
