,text,id,user,created_at
28,評判のよくないホットクック炊飯試してみたら全然いける！1時間冷や冷やの水で浸水し、こめ油をほんの少し。2合炊いたけど釜にくっつくこともなかった🌾,1419961353897345024,XpXHBZH9OEEuTwd,Tue Jul 27 10:02:23 +0000 2021
29,"@UrsaMinorAlpha @ak_tch ・男性の意識改革（家事、育児を自分ごととして行う）
ここをクリアできる男性が増えれば、
また社会になれば女性が働きながら子育てしやすくなると思います。男性の収入を気にしないのであれば… https://t.co/JVugKXwwYu",1419836187829686275,XpXHBZH9OEEuTwd,Tue Jul 27 01:45:01 +0000 2021
30,@Blackhotcook もっと美しく美味しさの伝わる写真を撮れたんじゃないかと悔しい気持ちです...！神レシピを本当にありがとうございます🙏💓,1418924836953354241,XpXHBZH9OEEuTwd,Sat Jul 24 13:23:38 +0000 2021
31,夫がチキンライスをひと口食べて「柔らかめのご飯派だと思ってたけどコシのあるご飯が好きと今気付いた」と感動している😋,1418779807907663879,XpXHBZH9OEEuTwd,Sat Jul 24 03:47:20 +0000 2021
32,旧内鍋ですがオリーブオイルを塗ってレシピ通りの調味料の量でバッチリ。全くくっつくこともなくノーストレスにでした！！！！https://t.co/likFSMwtI9,1418778856345931777,XpXHBZH9OEEuTwd,Sat Jul 24 03:43:33 +0000 2021
33,"@Blackhotcook さんのチキンライス。
生米から...？と作ってみたらごはんは芯残らず、でもしっかりハリコシのある仕上がりでめちゃくちゃ美味しい🥺
素晴らしいレシピ✨休日のランチは大体慌ててるので卵は破れております🍳 https://t.co/T5lzZPQfC5",1418778269277511685,XpXHBZH9OEEuTwd,Sat Jul 24 03:41:13 +0000 2021
34,"おすすめして頂いたものメモ。
✔︎シッピーカップ→ 漏れないストローマグ
✔︎ワオカップ→360°どこからでも蓋をしたまま飲めるコップ
来月頭には6ヶ月なので離乳食の計画もぼちぼち立てるか...",1418745130320732161,XpXHBZH9OEEuTwd,Sat Jul 24 01:29:32 +0000 2021
35,ニューバランスのかわいい靴下見つけた☺️💓 https://t.co/OxCPQw7aSy,1418721565676433411,XpXHBZH9OEEuTwd,Fri Jul 23 23:55:54 +0000 2021
36,海老蔵さんの圧倒的な華。,1418596855663849476,XpXHBZH9OEEuTwd,Fri Jul 23 15:40:21 +0000 2021
37,"_φ(･_･
https://t.co/cDVX34dlef",1417318811213070339,XpXHBZH9OEEuTwd,Tue Jul 20 03:01:51 +0000 2021
38,上の子の習い事がオンラインモニタリング可能なので、送って行った後外で赤ちゃんとスマホを見ています。予防接種などの予約、問診も今はオンライン。この方は育児中当事者なのかな？ https://t.co/CRQKEzpQ9e,1417280309071028248,XpXHBZH9OEEuTwd,Tue Jul 20 00:28:52 +0000 2021
39,育休中じゃないとできない色にした。いつもフレンチかヌードだからそわそわ🧊 https://t.co/Gc11SJAynN,1417067345646743552,XpXHBZH9OEEuTwd,Mon Jul 19 10:22:37 +0000 2021
40,"子どもが自己肯定感を持つ大事な条件とは、自分が成長したら喜んでくれる人がいると知っていること。何度も読み返したい。
｢自己肯定感の低い子｣に親ができる1つのことできる子ほど自己肯定感が育ちにくい？ | 東洋経済オンライン… https://t.co/nlHDRGB6wc",1416419806731935744,XpXHBZH9OEEuTwd,Sat Jul 17 15:29:32 +0000 2021
41,"ファミリアのアウトレットのセール行きたいʕ•ᴥ•ʔ
子ども産んでからファミリア再熱...",1415326690071302153,XpXHBZH9OEEuTwd,Wed Jul 14 15:05:53 +0000 2021
42,👏👏👏👏👏 https://t.co/auWkrH4jbA,1414519401068449792,XpXHBZH9OEEuTwd,Mon Jul 12 09:38:00 +0000 2021
43,レシピメモhttps://t.co/ajsoHQqxeA,1414479518824239106,XpXHBZH9OEEuTwd,Mon Jul 12 06:59:31 +0000 2021
44,わわ、リツイ光栄です🙏✨素晴らしいレシピありがとうございます🥰夫が絶対に好きなんですが、帰宅前になくなる予感120%です...！,1414477560147185665,XpXHBZH9OEEuTwd,Mon Jul 12 06:51:44 +0000 2021
45,@Blackhotcook さんのレシピでホットクック低温調理チャーシュー🐖バーナーはないので表面はヘルシオで7分オーブン。すでにいい匂いすぎるんですけど...🥰 https://t.co/WXtO9DZLxx,1414463809184436227,XpXHBZH9OEEuTwd,Mon Jul 12 05:57:06 +0000 2021
46,朝からプール→帰宅後お風呂→ごはん食べたら仕上がって、こんな時間に寝た夫と娘。これは0時前に起きてくるのでは😂幸せそうに寝てるからそっとしとこ🙏,1414153332487168001,XpXHBZH9OEEuTwd,Sun Jul 11 09:23:22 +0000 2021
47,この発想はなかった👏👏👏 https://t.co/CUxtBQQrJn,1414116732139040770,XpXHBZH9OEEuTwd,Sun Jul 11 06:57:56 +0000 2021
48,@hotcooktarosuke 生クリームもなくて牛乳で作ったので、おそらくクリチーでコクが足されとっても美味しかったです...！子どもが気に入ってたので休日のレギュラーメニュー化しそうです😍🙏,1414072702579593218,XpXHBZH9OEEuTwd,Sun Jul 11 04:02:59 +0000 2021
49,本当にキッシュが出来た！家族全員ぺろりで、これは休日の朝〜ランチにぴったりだな✨とろけるチーズが足りなくて半分クリチーでつくりました🧀,1414029874499440640,XpXHBZH9OEEuTwd,Sun Jul 11 01:12:48 +0000 2021
50,@nao_daily365 子どもにと書きましたが、私が1番楽しみにしています☺️💓笑 今週にでも作ります！,1414024563025874944,XpXHBZH9OEEuTwd,Sun Jul 11 00:51:41 +0000 2021
51,子どものおやつにこれも絶対作りたい♡レシピ検索止まらん🙄💓 https://t.co/Sj60CdkGEa,1413851192321404935,XpXHBZH9OEEuTwd,Sat Jul 10 13:22:46 +0000 2021
52,"今日はホットクックで1番やってみたかった無水カレー✨
牛すじトロトロ、野菜甘い🤤🥦
週末に届いたの本当最高。",1413781905443409925,XpXHBZH9OEEuTwd,Sat Jul 10 08:47:27 +0000 2021
53,明日は絶対これ作るんだ_φ(･_･ https://t.co/WFc2mKrV3m,1413777914701631490,XpXHBZH9OEEuTwd,Sat Jul 10 08:31:36 +0000 2021
54,予定より早く届いたホットクック、昨日は早速サムゲタン風スープを。鶏の旨味たっぷりで夏前の冷えた身体に染みる🙏✨5歳娘がはじめて葱をパクパク食べて嬉しい驚き🥺とっても美味しかったからレギュラーメニューにしたい！ https://t.co/7Otk9exYfI,1413651248763469826,XpXHBZH9OEEuTwd,Sat Jul 10 00:08:16 +0000 2021
55,夏休み親子将棋教室に申し込み完了👌,1413548414000721921,XpXHBZH9OEEuTwd,Fri Jul 09 17:19:39 +0000 2021
56,ついに！！！！！明日ーーーー😍😍😍😍😍 https://t.co/p1kB9LhFFO,1413136876660158470,XpXHBZH9OEEuTwd,Thu Jul 08 14:04:20 +0000 2021
57,ヘルシオでパン初挑戦🥐8等分のレシピなのに無視して5等分なうえバラバラのサイズ形でつっこんだけど全部同時に焼き上がり、ヘルシオの懐の深さ感じる😳 https://t.co/FLGiuKto24,1413124188366245900,XpXHBZH9OEEuTwd,Thu Jul 08 13:13:55 +0000 2021
58,※通常営業時は子連れ不可だそうです！,1413068301912002563,XpXHBZH9OEEuTwd,Thu Jul 08 09:31:51 +0000 2021
59,"【御料理 堀川】✰ミシュラン1つ星
お宮参りとお食い初めを兼ねて。ゆったりした個室が1室、ベビーカー可。お料理はもちろんサービスが素晴らしく、伝統的な縁起物の食材や器のいわれなどひとつひとつ丁寧な説明があります✨晴れの日にふさわし… https://t.co/wPVVr72Tfw",1413068146643116034,XpXHBZH9OEEuTwd,Thu Jul 08 09:31:14 +0000 2021
60,トマトラバーとしては食べるしかない🍅🤤 https://t.co/1OtZRXtGGe,1412322889018220550,XpXHBZH9OEEuTwd,Tue Jul 06 08:09:51 +0000 2021
61,霰粒腫が出来てかれこれ3ヶ月。温めるとコロコロするのは楽になるけど一向に消える気配なし。めぐリズムよりコスパいいあずきのチカラに変えよ...切りたくない...😭,1412321868615360514,XpXHBZH9OEEuTwd,Tue Jul 06 08:05:47 +0000 2021
62,"早くホットクック来ないかなー！！！！！！！
12日に配送ってなってるけど、ウッカリ早く来るんじゃないかとインターホンが鳴るたびそわそわしてる。",1410900515412606976,XpXHBZH9OEEuTwd,Fri Jul 02 09:57:50 +0000 2021
63,フレンチ💅 https://t.co/NHZcg8fYo4,1410533034739212290,XpXHBZH9OEEuTwd,Thu Jul 01 09:37:36 +0000 2021
64,体験に続けて夏期講習を申し込みたいんだけど、娘からはブーイング。基本お絵描き、塗り絵、ごっこ遊びが好きな子なのでスイミングは疲れちゃうんだと。夏の体力作りに良いと思うんだけどなぁ。,1410532524778934274,XpXHBZH9OEEuTwd,Thu Jul 01 09:35:34 +0000 2021
65,昨日は長女のスイミング体験最終日。在籍生といっしょに進級テストを受けて、イルカさんコース(水中歩き、飛び込み、顔つけ5秒)まで合格。並んで修了証をもらう姿に母は感動🥺顔に水がかかるのも苦手だったのによく頑張ったね👏,1410501321673740288,XpXHBZH9OEEuTwd,Thu Jul 01 07:31:35 +0000 2021
66,夏の制服、ヘインズ×ビオトープのサックスブルーが調子いい。,1410084252503339013,XpXHBZH9OEEuTwd,Wed Jun 30 03:54:18 +0000 2021
67,大阪めっちゃくだもんクリームフラペチーノ。美味しいけど、ほぼただのミックスジュース😂 https://t.co/ifDkiDvN6J,1410083367131828228,XpXHBZH9OEEuTwd,Wed Jun 30 03:50:47 +0000 2021
68,フットネイル、自分で塗るのが難しいホワイトにしてもらった💅 https://t.co/q3csrGb0wT,1409498656529473541,XpXHBZH9OEEuTwd,Mon Jun 28 13:07:21 +0000 2021
69,娘に質問すると高確率ではぐらかされるか気のないお返事なのなぜ😂ちなみに今日は保育園楽しかった？など取り留めのない話。,1408763928990023681,XpXHBZH9OEEuTwd,Sat Jun 26 12:27:48 +0000 2021
70,夫と結婚前のまだ初々しい時代にひとり暮らしの彼の家用にはじめて一緒に選んだフライパンがティファールでした。シンプルでこびりつきにくく、使い勝手が良いので大好きです！ #ティファール65周年キャンペーン https://t.co/Mdr51RiVgd,1408609228613308416,XpXHBZH9OEEuTwd,Sat Jun 26 02:13:05 +0000 2021
71,5歳の娘が描いたママと妹の絵が愛おしい。 https://t.co/TSlb4vX3HJ,1408290263454289923,XpXHBZH9OEEuTwd,Fri Jun 25 05:05:38 +0000 2021
72,"Harpoのナバホパール、基本の5ミリ40cmを1本持っていて重ね付けにもう1本欲しいけど何を買うか迷う...

最有力候補
✔︎3ミリ玉50cm
✔︎3ミリ玉60cm

ナバホパールじゃなく別のデザイン重ね付けするのもかわいくて… https://t.co/KtPYqwTtjd",1408276822727430144,XpXHBZH9OEEuTwd,Fri Jun 25 04:12:13 +0000 2021
73,"明日無印行く！と思ったらホットクック届くの
12日やんか😯",1408022333667741706,XpXHBZH9OEEuTwd,Thu Jun 24 11:20:58 +0000 2021
74,買うメモ📝 https://t.co/tNHhLlUeKC,1408021846893633545,XpXHBZH9OEEuTwd,Thu Jun 24 11:19:02 +0000 2021
75,１回グリルしただけでも中々の網汚れだったからこれでマシになるかしら🤔 https://t.co/Vy9Ra79ze8,1408020382985068555,XpXHBZH9OEEuTwd,Thu Jun 24 11:13:13 +0000 2021
76,うすく米油＋ろくすけ塩でグリルしたじゃがいもはモスのポテトっぽくなった。最近偏食気味の娘が美味しいとパクパク💕母感激🥺✨,1408018870535811080,XpXHBZH9OEEuTwd,Thu Jun 24 11:07:13 +0000 2021
77,一緒にグリルしたキノコが縮んでしまった。説明書を見たら加熱時はアルミホイルの上を閉じる、と書いてあった😂,1408017488885936129,XpXHBZH9OEEuTwd,Thu Jun 24 11:01:43 +0000 2021
78,お迎えから帰ってきたら香ばしいいい匂い。ドキドキしながら開けたらこれは...最高なのでは❣️ https://t.co/QhwzfsUt9B,1408016931894951946,XpXHBZH9OEEuTwd,Thu Jun 24 10:59:30 +0000 2021
79,"カリスのTverやっと見れた。
「英語学習は発声→発音→文法」
「出来る出来るまだ、出来ないだけ」
とってもためになる内容だった✨",1407674721009692672,XpXHBZH9OEEuTwd,Wed Jun 23 12:19:41 +0000 2021
80,@mougyu_dasen 丁度プライムデーで1.6lのホットクックをポチッたところだったので早速買います✨（しかもボウルも柳宗理なんでした）,1407631660753977349,XpXHBZH9OEEuTwd,Wed Jun 23 09:28:35 +0000 2021
81,有益な情報🙏✨ https://t.co/fpmUbg7veS,1407590378866241537,XpXHBZH9OEEuTwd,Wed Jun 23 06:44:32 +0000 2021
82,サマースクールの情報があまりなく、とりあえずキッズデュオの体験&amp;説明を聞きに行ってみることにした。,1407337256621379591,XpXHBZH9OEEuTwd,Tue Jun 22 13:58:43 +0000 2021
83,園でロボット教室が始まるらしい🤖面白そうなのでとりあえず体験申し込み。,1407333522738659334,XpXHBZH9OEEuTwd,Tue Jun 22 13:43:53 +0000 2021
84,見た目もサイズ感もとっても良いんだけど幼児乳児いるわが家には容量がとても足りない....好きなんだけどな😂https://t.co/HBEj4Tv2SS,1406527656841990146,XpXHBZH9OEEuTwd,Sun Jun 20 08:21:40 +0000 2021
85,"次女今日からおむつのサイズUP✨
S→M #生後4ヶ月と15日",1406522852115841026,XpXHBZH9OEEuTwd,Sun Jun 20 08:02:34 +0000 2021
86,"【まき埜】
今の季節にぴったりの、さっぱり上品なすだちそばを食べに🍊娘は海老天ざるそば。お蕎麦が美味しいのは勿論、天ぷらが尻尾までサクサク美味でした🙏✨
ベビーカーで入れます👶#大阪子連れランチ https://t.co/YGQhbRSthF",1406521005820977157,XpXHBZH9OEEuTwd,Sun Jun 20 07:55:14 +0000 2021
87,特につけて行く場所もないのだけど、パケだけで気分があがる...🥰 https://t.co/jIUGU6KI0T,1405544618817589248,XpXHBZH9OEEuTwd,Thu Jun 17 15:15:25 +0000 2021
88,長女が久々に登園できたので、次女とあさんぽ。 https://t.co/x1cM0eD9ay,1405465705605079040,XpXHBZH9OEEuTwd,Thu Jun 17 10:01:51 +0000 2021
89,周りにマックやスタバがあれば良いのに、、,1405063665938665476,XpXHBZH9OEEuTwd,Wed Jun 16 07:24:17 +0000 2021
90,緊急事態宣言が解除されるまでスイミングの見学が出来ず、中で待機するのも不可なので雨の中無駄に歩くなう..トホホ,1405063469628465154,XpXHBZH9OEEuTwd,Wed Jun 16 07:23:30 +0000 2021
91,"アートスクールの体験レッスン２回目。明日はスイミングだし今週は充実🏊‍♀️
まもなく登園自粛2ヶ月になり母娘ともに限界がきてる😣",1404799594991652886,XpXHBZH9OEEuTwd,Tue Jun 15 13:54:58 +0000 2021
92,10日目記録 https://t.co/ETLU5ridyn,1404220130884608004,XpXHBZH9OEEuTwd,Sun Jun 13 23:32:23 +0000 2021
93,皆さんのを見てるとわが家のバケツ稲はヘロヘロしている気がしてきた。大丈夫かな...娘と植えたから元気に育ってほしい🙏🌾,1404219710179213312,XpXHBZH9OEEuTwd,Sun Jun 13 23:30:42 +0000 2021
94,created a new Twitter account☺️🙌,1393902194680758274,XpXHBZH9OEEuTwd,Sun May 16 12:12:35 +0000 2021
