,text,id,user,created_at
26,"@Syufuyuki38 ありがとうございます😂
うちも見境なくシャッターを押しまくるので大変です😓",1427174222757990400,hideyuki_k1,Mon Aug 16 07:43:44 +0000 2021
27,"@FantaticL こちらこそ、フォロー、ありがとうございます😂
ぜひ、仲良くしてください😌",1427173888601985025,hideyuki_k1,Mon Aug 16 07:42:25 +0000 2021
28,"久しぶりの晴れ間☀️我慢していた娘との散歩。鬼ごっこの後は、スマホを奪い取られ、娘はカメラマンに。たまに奇跡の一枚が‥😲対象をしっかりと見て撮るので観察力アップにも😌ただスマホの容量が大変なことに‥‥。 
#子育てあるある https://t.co/UEqWul3zlB",1426909038005022725,hideyuki_k1,Sun Aug 15 14:10:00 +0000 2021
29,"「スヌーピーの緑色のやつ！」
ママの誕生日プレゼントを娘に相談。何かわからない。妻に聞いてもわからない😖娘と二人で、それがあったというお店へ。
あった！スヌーピーの緑色のガマ口👛😆もう2ヶ月程前、妻がかわいいと言って手に取って眺め… https://t.co/OPJLIaIRX1",1423403442970763268,hideyuki_k1,Thu Aug 05 22:00:01 +0000 2021
30,"@Zenryoku_Daddy ありがとうございます😂
ぜひ、仲良くしてください😌",1423310456471527429,hideyuki_k1,Thu Aug 05 15:50:31 +0000 2021
31,"@Zenryoku_Daddy はじめまして！ヒデさん😆
リアルすぎてビックリです😲こどもはハマってしまいますよね😌私もですが‥‥😓",1422888717044240386,hideyuki_k1,Wed Aug 04 11:54:40 +0000 2021
32,"@natu7_7 はじめまして！
コメントありがとうございます😂
なるほど、逆パターンですね😆調べなくてもわかるのは、確かにワクワク感はないですが、調べた時のドキドキ感が‥‥😜",1421995847844188162,hideyuki_k1,Mon Aug 02 00:46:44 +0000 2021
33,今日は保育園の日帰りキャンプ😌いつもより早めの登園。保育園から歩いて1時間のキャンプ場でカレー作り。結構な距離だが、娘と週末の探検散策で一度行った場所😌お友だちと仲良くみんなで歩くのもいい思い出になれば✨保育園でいろんな体験をさせ… https://t.co/8YT1OjfjNf,1420342616315482115,hideyuki_k1,Wed Jul 28 11:17:23 +0000 2021
34,@85tencom ありがとうございます😂,1420027813948764173,hideyuki_k1,Tue Jul 27 14:26:28 +0000 2021
35,"@PqSecond ありがとうござますぅ😂
ひまわり探しの旅はこの夏、もう少し続けます😌💓",1419984950334410753,hideyuki_k1,Tue Jul 27 11:36:08 +0000 2021
36,"@manmarupuu そうですよね😆
娘でなく、私がハマってしまっています😓",1419980974016786434,hideyuki_k1,Tue Jul 27 11:20:20 +0000 2021
37,"@85tencom なんたろさん、はじめまして！✨
コメントありがとうございます😂
優しいところがいいところなのですが、この先、あまりにも人に気を遣いすぎるのも‥‥と、ちょっと不安になったのですが😆 
でも、ちゃんとその気持ちを認めてあげたいのです😀",1419980664439406596,hideyuki_k1,Tue Jul 27 11:19:07 +0000 2021
38,"@PqSecond おらんさん！こんばんは🌙😃❗

条件付きで普段は買わない！
そうします😌

どちらかと言うと、娘より自分が買いたくなるかも知れないので、妻にセーブオンしてもらいます😆",1419979577095385097,hideyuki_k1,Tue Jul 27 11:14:47 +0000 2021
39,"@PqSecond こんばんは！ 
おらんさん😆
 
もうチャレンジ済みなんですね😌

やったらハマるだろうなと思いつつ、お菓子コーナーに行く度に娘にねだられるとも考え躊躇していました😄

でも、私が自分で買って終いそうです😁💓",1419668864233742337,hideyuki_k1,Mon Jul 26 14:40:08 +0000 2021
40,"@31_goshin_jutsu こんばんは🌙😃❗
ありがとうごさいます😆
ほんとすごいですね、知育菓子。次からお菓子売場に行くときっとせがまれます😓",1419641455425904645,hideyuki_k1,Mon Jul 26 12:51:13 +0000 2021
41,"@cocoro_up 私も虫が苦手です😓
娘は平気でセミの幼虫や団子むしを触わります😆
いつもそれに怯えています😂",1419616522377392134,hideyuki_k1,Mon Jul 26 11:12:08 +0000 2021
42,"@manmarupuu こんにちは！まるぷさん😌
なかなかの暑さでしたが、楽しめました😆",1419616037603921924,hideyuki_k1,Mon Jul 26 11:10:13 +0000 2021
43,"ついに手を出してしまいました‥‥知育菓子😓

お菓子と思えばちょっと値段は高い？  知育と考えるとこの値段で楽しめる。出来上がった時の達成感は最高😌
娘と一緒に楽しめるのが何より😆

#知育菓子 
#子育て https://t.co/T7YBjkAUsg",1419615404276654081,hideyuki_k1,Mon Jul 26 11:07:42 +0000 2021
44,"満開のひまわり畑を散策✨
娘はひまわりより、ひまわりの花に集うミツバチに興味津々😌
家に帰って描いたお出かけの思い出の絵は、ひまわりに群がるミツバチ🐝に‥‥😁

#ひまわり畑 
#子育て https://t.co/TSackB6L8z",1419568958466793473,hideyuki_k1,Mon Jul 26 08:03:08 +0000 2021
45,"おばあちゃんの作ったカレー。中辛で大人でも辛かった。娘の食が進まない。辛いとは言わず、おばあちゃんが気を悪くしないように頑張って食べようとする娘😓 ストレートに「辛いから食べられないっ！」と言っていいのに‥‥。優しさの裏側にある気持ちとのバランスを慮る‥‥😓

#子育て",1418840011844186115,hideyuki_k1,Sat Jul 24 07:46:34 +0000 2021
46,"「君の名は。」私は３回目でようやく全てが繋がった感じ。5歳の娘には理解が難しいと思っていたが、その難しさは逆に興味と関心に。疑問を解決するために何度も見たがります😌 あえて解説はせず、娘の想像と解釈で楽しんでくれたらいいなと😌✨
病み上がりの娘を休ませるための作戦❇️

#子育て",1417827297202036736,hideyuki_k1,Wed Jul 21 12:42:24 +0000 2021
47,"@c9OT4tZIlsKgiNk ほんとにそうですね😌
健康！元気！
暑さに負けない！😄",1417821950248845315,hideyuki_k1,Wed Jul 21 12:21:09 +0000 2021
48,@manmarupuu ぐったりした娘の様子を見ていると、心から元気が一番だと思ってしまいます😌,1417821525793640451,hideyuki_k1,Wed Jul 21 12:19:28 +0000 2021
49,先週末、活発に活動しすぎたせいか、娘が発熱😓保育園から呼び出され、妻がお迎えに‥‥。一時、ぐったりしたいたものの、熱が下がるとその反動か、いつも以上に活動的に😓元気が一番😌,1417755165826813954,hideyuki_k1,Wed Jul 21 07:55:46 +0000 2021
50,"@manmarupuu こんばんは！
まるぷさん😌
ワクワクしてもらって嬉しいです💓

私の見立ては、私と同じA型です😌娘の行動や表情を見ていると、きっと今こんな気持ちだろうなと想像がついてしまうんですね😁",1417500739153252353,hideyuki_k1,Tue Jul 20 15:04:46 +0000 2021
51,"@bukiyoutouchan そうですよね😌
積極的には調べないようですね。保育園から調べるように言われなかったらわが家も調べていなかったです😆",1417499308052582408,hideyuki_k1,Tue Jul 20 14:59:05 +0000 2021
52,"@merainoyouki ワクワクしますよね😄
何型でもいいのですが、可能性が多いと楽しめますね😌",1417138477133570053,hideyuki_k1,Mon Jul 19 15:05:16 +0000 2021
53,"@yoshi_papa こんばんは！ヨシさん😄
いろんな体験させたいですね。ほんとはお泊まり保育なんかもあったのですが、中止になっちゃいました😂",1417136313011085317,hideyuki_k1,Mon Jul 19 14:56:40 +0000 2021
54,"保育園の日帰りキャンプ参加に血液型検査が必要とのこと。妻と私の組み合わせでは、娘は全ての血液型になる可能性が😆
ブラッドタイプハラスメントという言葉もあるくらいだから、娘の性格を血液型で縛るようなことはしないでおきます😆‥‥検査結果待ち。でもワクワク😃💕

#子育て",1417090754690752520,hideyuki_k1,Mon Jul 19 11:55:38 +0000 2021
55,"@cocoiku44 ありがとうございます😂
じっとしているのができないみたいです😓",1417087667733336064,hideyuki_k1,Mon Jul 19 11:43:22 +0000 2021
56,"むすめの１日の行動を見ていると、ぼーっとしている瞬間がない。お出かけから家に帰ると直ぐに机に向かって今日の思い出を絵に書く、終ればご飯、終ればお風呂、終ればお手紙を書き、終ればトランプ終れば寝る準備‥‥。ずーっと何かをし続けているのです。こどもはスゴいです😓

#子育て",1416787778851938307,hideyuki_k1,Sun Jul 18 15:51:43 +0000 2021
57,２時間ほど都会の公園散策。蝉の抜け殻探し。数を数える練習を兼ねて１、２、３‥‥と数えていたが、人気の木には、２０以上の抜け殻があり、２００までは数えたものの果てしない数と気づく。むすめは大はしゃぎだったが、パパとママも同じくらいは… https://t.co/NnoM6FCRVR,1416412131826683908,hideyuki_k1,Sat Jul 17 14:59:02 +0000 2021
58,"@PqSecond ありがとうございます😂
もっとわ～るい顔ですね😁",1416038653629927424,hideyuki_k1,Fri Jul 16 14:14:58 +0000 2021
59,"@yoshi_papa よしさん、こんばんは。
確かにクイズは、私のクイズを、真似てやり始めたものだと思います😆
本日もお疲れさまでした😌",1415314285845118978,hideyuki_k1,Wed Jul 14 14:16:35 +0000 2021
60,"@manmarupuu こんばんは。まるぷさん！ 
ありがとうございます。
あえてむすめの策略にのっかって遊んでいます😆
そういう悪巧みを思いつく恐ろしさを感じています😓",1415262918988361728,hideyuki_k1,Wed Jul 14 10:52:28 +0000 2021
61,"@_kaori_life こんにちは！
フォロー、コメントありがとうございます😌
強かさというか、何というか‥‥、日々楽しませてくれます😄",1415202977581658119,hideyuki_k1,Wed Jul 14 06:54:17 +0000 2021
62,"娘のスリーヒントクイズがとまらない。

①赤くて
②丸くて
③ジュースになるもの

パパ「トマト！」
ママ「リンゴ！」

答えはリンゴ。

娘は意図的に、答えが２つに分かれる問題を考え、私を間違いにして楽しむ。３つ目のヒントの出し… https://t.co/9VV1KcYCBC",1414982908587110401,hideyuki_k1,Tue Jul 13 16:19:49 +0000 2021
