,id,name,username,created_at,protected,withheld,location,url,description,verified,entities,profile_image_url,public_metrics,pinned_tweet_id,Unnamed: 0
29,1333586991477182464,歯科医師🦷えりママ👨‍👩‍👧‍👧楽天ROOM・pippin・アマアソ,erigonmama,2020-12-01T01:42:34.000Z,False,,大阪 大阪市,https://t.co/x0hlGJuyfL,"1歳&6歳の2児の母😊歯科医師のえりママだよ！離乳食・幼児食コーディネーターの資格も持ってるよ！お口元の健康は食育から☝気軽に絡んでちょ😆
アマアソ参加中🌟楽天ROOMやってます！pippin公式アンバサダー✨
楽天ROOM：R2.12月〜・アマアソ：R3.2月〜・pippin：R3.10月～",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x0hlGJuyfL', 'expanded_url': 'https://lit.link/erimama', 'display_url': 'lit.link/erimama'}]}}",https://pbs.twimg.com/profile_images/1349443683548946433/WVNKBSZg_normal.jpg,"{'followers_count': 1267, 'following_count': 1366, 'tweet_count': 4676, 'listed_count': 9}",1.543327778711298e+18,1449.0
30,136449612,Mariko✧SNS広報フリーランス｜プチプラコーデYouTuber,maris_tk,2010-04-24T00:14:11.000Z,False,,日本 大阪,https://t.co/Wl37P9jPgk,梅屋まり子｜企業の魅力発信サポート｜＃フリーランス広報47 運営チーム｜企業広報・SNS運用ご依頼はDMへ｜3児ママ｜ファッション系インフルエンサー｜プチプラ高見えコーデ｜YouTube・Instagramはリンクから,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Wl37P9jPgk', 'expanded_url': 'https://lit.link/Marikotka', 'display_url': 'lit.link/Marikotka'}]}, 'description': {'hashtags': [{'start': 18, 'end': 29, 'tag': 'フリーランス広報47'}]}}",https://pbs.twimg.com/profile_images/1630151099486470148/VxdZ-1t-_normal.jpg,"{'followers_count': 722, 'following_count': 495, 'tweet_count': 1681, 'listed_count': 5}",,1512.0
31,1271273117550120962,haluulala🌷ママグラファー@大阪,_haluulala_,2020-06-12T02:48:44.000Z,False,,大阪,https://t.co/kcq1OOs0c0,1歳🧒と3歳👧の姉妹子育て中のママグラファー❤️月一でベビーマッサージイベントの撮影、親子撮影会をしています👩‍👧今後はおうちで参加可能のオンラインイベントも計画中❗️ママ垢育児垢は突如 無言フォローしますが、興味があればお気軽にお問い合わせくださいませ📩プラクティカルフォト1級取得📷,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kcq1OOs0c0', 'expanded_url': 'https://haluulala.hatenadiary.com/', 'display_url': 'haluulala.hatenadiary.com'}]}}",https://pbs.twimg.com/profile_images/1412653007330705408/IFd46e2S_normal.jpg,"{'followers_count': 783, 'following_count': 971, 'tweet_count': 27, 'listed_count': 5}",1.4133608301968138e+18,1671.0
32,1249483491437240320,くんパパ (卵アレルギーっ子の父),kunpapa7,2020-04-12T23:44:27.000Z,False,,永遠に大阪,https://t.co/3iL172NqeJ,"アラフィフ👨2児(7歳と4歳)のパパ👪Web系リーマン🏢
Tweet内容➡卵アレルギー🥚に関する参考情報(Rtメイン)⎪育児系👶⎪笑い系🤣⎪ほか🍀
長男が卵アレルギーの為、料理や通院などママの「悩み」を横で感じながら、自分が出来る事を日々模索中🌟
皆さんと気軽に交流したいです🎶!(^^)!",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3iL172NqeJ', 'expanded_url': 'https://note.com/egg_allergy', 'display_url': 'note.com/egg_allergy'}]}}",https://pbs.twimg.com/profile_images/1249694565184856066/rC8DidW-_normal.jpg,"{'followers_count': 1363, 'following_count': 1300, 'tweet_count': 7673, 'listed_count': 4}",1.2615775202954568e+18,1751.0
33,1251165519882752005,ゆるママ7歳4歳☆育児/英語/お薬の色々,EasyMomFarmacy,2020-04-17T15:08:21.000Z,False,,日本 大阪,,7歳娘と4歳息子の育児中💡おうち英語したいなーと思いつつ、自分だけゆるく勉強中。元薬剤師。いつか復職できるのだろうか…ブランク空きすぎてきて怪しい。,False,,https://pbs.twimg.com/profile_images/1252791291823325185/KSFIuFIm_normal.jpg,"{'followers_count': 1026, 'following_count': 1115, 'tweet_count': 2334, 'listed_count': 9}",1.314039643076137e+18,1851.0
34,1158941540653207552,RISAKI@キレイなママになりたい,risaki_business,2019-08-07T03:22:50.000Z,False,,日本 大阪,https://t.co/2thCxmtnU0,saki×risa/3児ママ&元美容部員/キレイなママになりたい/ 人生楽しみ隊/美容ブログメイン/仲良くしてください！/ Instagram→https://t.co/cphKBecp4M,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2thCxmtnU0', 'expanded_url': 'https://mama-biyou.com', 'display_url': 'mama-biyou.com'}]}, 'description': {'urls': [{'start': 72, 'end': 95, 'url': 'https://t.co/cphKBecp4M', 'expanded_url': 'https://www.Instagram.com/risaki.business/', 'display_url': 'Instagram.com/risaki.busines…'}]}}",https://pbs.twimg.com/profile_images/1311122433353498624/SqFgiFWN_normal.jpg,"{'followers_count': 75, 'following_count': 175, 'tweet_count': 331, 'listed_count': 0}",1.2838883777674486e+18,1967.0
35,68715394,ささぱんだやす,sasapandayasu,2009-08-25T15:04:38.000Z,False,,長崎産まれ→大阪育ち→東京在住,,ワーママ（公立中1＆公立小2）です。仕事は某業務系のSEを長年やってます。ダンナはイクメン？放送大学2020年4月入学。ポイ活、優待株、米国株、FX（まったり）、投資信託、興味あり。楽天経済圏の住民ですがその他の経済圏にも進出中。楽天モバイルとpovoでスマホ料金抑えるのも趣味。一番好きな朝ドラはカーネーション。,False,,https://pbs.twimg.com/profile_images/1280379661/RIMG0314_normal.jpg,"{'followers_count': 469, 'following_count': 1689, 'tweet_count': 24294, 'listed_count': 28}",1.630407182733779e+18,1975.0
36,923773832,仁蓉まよ@子供が欲しい人専門婚活,niyoumayo,2012-11-03T18:30:22.000Z,False,,大阪 大阪市 北区,https://t.co/zbqLJKnUoD,バツイチママ👰日赤病院4年→最先端不妊治療機関で3年間助産師として活躍💪離婚後→ネット婚活で再婚💍婚活コンサル開始1年以内に３人に１人が結婚💞（結婚前提の交際お申込み率100%✨）助産師の立場から妊活・婚活情報発信中💌バツイチ・アラフォー独身の味方です💓フォロー歓迎✨,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zbqLJKnUoD', 'expanded_url': 'https://kounotorikon.com', 'display_url': 'kounotorikon.com'}]}}",https://pbs.twimg.com/profile_images/1455005721847033856/u9id4RMb_normal.jpg,"{'followers_count': 4949, 'following_count': 4033, 'tweet_count': 13601, 'listed_count': 11}",1.589965965390905e+18,1980.0
37,58197028,谷本 理恵子＠「女性」に売れるプロ,yyunn,2009-07-19T13:33:49.000Z,False,,大阪府泉佐野市,https://t.co/feRgmsV9Fm,『ネットで「女性」に売る』『プリンセス・マーケティング』著者/ダイレクト出版認定セールスライター/通販運営４社６年の現場叩き上げ/難しいを簡単に説明するの得意/空気は読まない/ウェルスダイナミクス好き/スバルSUV/本当の価値を伝わるカタチにする技術を広めたい/実はAEAJアロマセラピスト/一人息子が大学生のシンママ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/feRgmsV9Fm', 'expanded_url': 'https://www.growup-marketing.co.jp/profile/', 'display_url': 'growup-marketing.co.jp/profile/'}]}}",https://pbs.twimg.com/profile_images/1098126131943723009/lw0gMOz6_normal.jpg,"{'followers_count': 7255, 'following_count': 6941, 'tweet_count': 4050, 'listed_count': 51}",1.1478386995914097e+18,2009.0
38,3245247883,nero,neroktb1,2015-06-14T14:09:30.000Z,False,,大阪,,"27歳でシングルマザーやってます。 働きながら子育てって大変（＞＜） 日々の子育てのことや仕事のことを呟いていきます。 ママ友、大歓迎☆ アニメや映画なども大好きです。 フォロバ90%フォロバされてないよ～って方はコメントいただけると迅速に対応します 
基本PCで見てるのでコメントとか遅くなるかもです",False,,https://pbs.twimg.com/profile_images/610095654224834560/fIFgOiEk_normal.jpg,"{'followers_count': 7492, 'following_count': 8220, 'tweet_count': 10579, 'listed_count': 16}",,2015.0
